Status Kahwin,Pendidikan Tertinggi,Pekerjaan (1 digit),2 Kereta,3 atau lebih Kereta,Penghawa Dingin,Komputer Riba,Telefon Bimbit,Saluran TV Berbayar,Langganan Internet,Penapis Air,Pemilikan Kediaman,Status Pemilikan,Bilangan Isi Rumah dalam Kediaman,Jumlah Pendapatan Isi Rumah,Gaji,cluster_label
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
2,30,3,1,0,1,1,1,0,1,1,1,1,1,3054,3054,2
2,20,0,1,0,1,1,1,0,1,1,1,1,1,3054,0,2
1,30,0,1,0,1,1,1,0,1,1,1,1,1,3054,0,2
1,30,0,1,0,1,1,1,0,1,1,1,1,1,3054,0,2
0,90,0,1,0,1,1,1,0,1,1,1,1,1,3054,0,2
2,30,7,1,0,1,0,1,0,0,1,1,1,1,6468,1692,0
0,90,0,1,0,1,0,1,0,0,1,1,1,1,6468,0,0
0,90,0,1,0,1,0,1,0,0,1,1,1,1,6468,0,0
2,0,5,0,0,0,0,0,0,0,0,9,1,1,15563,1629,0
0,10,0,0,0,0,0,0,0,0,0,9,1,1,15563,0,0
2,20,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
2,20,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
1,30,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
1,30,5,0,0,0,0,0,0,0,0,2,1,1,1629,1629,1
0,10,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
0,90,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
2,10,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
1,30,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
1,10,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
1,30,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
2,20,8,0,0,1,0,1,0,0,1,1,1,1,3771,1662,2
2,30,4,0,0,1,0,1,0,0,1,1,1,1,3771,2109,2
0,10,0,0,0,1,0,1,0,0,1,1,1,1,3771,0,2
0,10,0,0,0,1,0,1,0,0,1,1,1,1,3771,0,2
2,10,7,0,0,1,0,1,1,1,0,1,1,1,3384,1692,2
2,10,7,0,0,1,0,1,1,1,0,1,1,1,3384,1692,2
1,20,0,0,0,1,0,1,1,1,0,1,1,1,3384,0,2
1,20,0,0,0,1,0,1,1,1,0,1,1,1,3384,0,2
1,10,0,0,0,1,0,1,1,1,0,1,1,1,3384,0,2
0,90,0,0,0,1,0,1,1,1,0,1,1,1,3384,0,2
2,30,5,0,0,1,0,1,0,0,0,1,1,1,2885,1629,2
2,30,0,0,0,1,0,1,0,0,0,1,1,1,2885,0,2
0,90,0,0,0,1,0,1,0,0,0,1,1,1,2885,0,2
0,90,0,0,0,1,0,1,0,0,0,1,1,1,2885,0,2
2,30,5,1,0,1,0,1,1,0,0,1,1,1,8596,1629,0
1,20,0,1,0,1,0,1,1,0,0,1,1,1,8596,0,0
0,10,0,1,0,1,0,1,1,0,0,1,1,1,8596,0,0
0,90,0,1,0,1,0,1,1,0,0,1,1,1,8596,0,0
1,30,9,0,0,0,0,1,0,0,0,1,1,1,2512,1256,2
1,30,9,0,0,0,0,1,0,0,0,1,1,1,2512,1256,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,2512,0,1
2,30,3,0,0,0,0,0,0,0,0,1,1,1,3054,3054,2
2,30,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,3054,0,2
2,30,5,1,0,1,1,1,1,0,1,1,1,1,3291,1629,2
2,30,8,1,0,1,1,1,1,0,1,1,1,1,3291,1662,2
1,20,0,1,0,1,1,1,1,0,1,1,1,1,3291,0,2
1,10,0,1,0,1,1,1,1,0,1,1,1,1,3291,0,2
0,10,0,1,0,1,1,1,1,0,1,1,1,1,3291,0,2
0,90,0,1,0,1,1,1,1,0,1,1,1,1,3291,0,2
2,30,4,0,0,1,0,1,0,0,0,1,1,1,2109,2109,1
2,30,0,0,0,1,0,1,0,0,0,1,1,1,2109,0,1
2,10,0,0,0,1,0,1,0,0,0,1,1,1,2109,0,1
1,20,0,0,0,1,0,1,0,0,0,1,1,1,2109,0,1
0,90,0,0,0,1,0,1,0,0,0,1,1,1,2109,0,1
3,10,0,0,0,1,0,1,0,0,0,1,1,1,2109,0,1
2,40,7,1,0,1,1,1,1,1,1,1,1,1,1692,1692,1
2,40,0,1,0,1,1,1,1,1,1,1,1,1,1692,0,1
0,90,0,1,0,1,1,1,1,1,1,1,1,1,1692,0,1
0,90,0,1,0,1,1,1,1,1,1,1,1,1,1692,0,1
2,0,0,0,0,1,0,0,1,0,0,1,1,1,6967,0,0
2,0,0,0,0,1,0,0,1,0,0,1,1,1,6967,0,0
0,90,0,0,0,1,0,0,1,0,0,1,1,1,6967,0,0
0,90,0,0,0,1,0,0,1,0,0,1,1,1,6967,0,0
2,0,5,0,0,1,0,0,1,0,0,1,1,1,3258,1629,2
2,0,5,0,0,1,0,0,1,0,0,1,1,1,3258,1629,2
1,30,0,0,0,1,0,0,1,0,0,1,1,1,3258,0,2
0,10,0,0,0,1,0,0,1,0,0,1,1,1,3258,0,2
2,30,7,0,0,1,0,0,0,0,0,1,1,1,3384,1692,2
2,30,7,0,0,1,0,0,0,0,0,1,1,1,3384,1692,2
0,0,0,0,0,1,0,0,0,0,0,1,1,1,3384,0,2
0,90,0,0,0,1,0,0,0,0,0,1,1,1,3384,0,2
2,30,0,1,0,1,0,0,1,1,1,1,1,1,6967,0,0
1,30,0,1,0,1,0,0,1,1,1,1,1,1,6967,0,0
1,20,0,1,0,1,0,0,1,1,1,1,1,1,6967,0,0
3,20,0,0,0,1,1,1,1,0,0,2,1,1,2512,0,1
2,30,9,0,0,1,1,1,1,0,0,2,1,1,2512,1256,2
2,30,9,0,0,1,1,1,1,0,0,2,1,1,2512,1256,2
0,10,0,0,0,1,1,1,1,0,0,2,1,1,2512,0,1
0,90,0,0,0,1,1,1,1,0,0,2,1,1,2512,0,1
2,0,5,0,0,0,0,0,0,0,0,9,1,1,15563,1629,0
0,90,0,0,0,0,0,0,0,0,0,9,1,1,15563,0,0
0,90,0,0,0,0,0,0,0,0,0,9,1,1,15563,0,0
0,90,0,0,0,0,0,0,0,0,0,9,1,1,15563,0,0
0,90,0,0,0,0,0,0,0,0,0,9,1,1,15563,0,0
2,0,5,1,0,1,0,1,0,0,0,1,1,1,12334,1629,0
2,0,5,1,0,1,0,1,0,0,0,1,1,1,12334,1629,0
1,40,4,1,0,1,0,1,0,0,0,1,1,1,12334,2109,0
1,30,0,1,0,1,0,1,0,0,0,1,1,1,12334,0,0
2,30,0,0,0,1,1,1,1,0,1,1,1,1,6967,0,0
1,30,0,0,0,1,1,1,1,0,1,1,1,1,6967,0,0
1,20,0,1,0,1,1,1,0,1,1,1,1,1,9552,0,0
0,10,0,1,0,1,1,1,0,1,1,1,1,1,9552,0,0
2,90,7,1,0,0,0,0,0,0,1,1,1,1,5076,1692,2
2,90,0,1,0,0,0,0,0,0,1,1,1,1,5076,0,2
1,30,7,1,0,0,0,0,0,0,1,1,1,1,5076,1692,2
1,30,7,1,0,0,0,0,0,0,1,1,1,1,5076,1692,2
0,90,0,1,0,0,0,0,0,0,1,1,1,1,5076,0,2
0,90,0,1,0,0,0,0,0,0,1,1,1,1,5076,0,2
2,0,5,0,0,0,0,0,1,0,0,1,1,1,3258,1629,2
2,40,5,0,0,0,0,0,1,0,0,1,1,1,3258,1629,2
3,90,0,0,0,0,0,0,1,0,0,1,1,1,3258,0,2
0,0,0,0,0,0,0,0,1,0,0,1,1,1,3258,0,2
0,90,0,0,0,0,0,0,1,0,0,1,1,1,3258,0,2
2,0,5,1,0,0,0,0,0,0,0,1,1,1,10288,1629,0
2,0,0,1,0,0,0,0,0,0,0,1,1,1,10288,0,0
2,40,7,1,0,0,0,0,0,0,0,1,1,1,10288,1692,0
2,40,0,1,0,0,0,0,0,0,0,1,1,1,10288,0,0
2,30,0,0,0,0,0,0,0,0,0,1,1,1,4776,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,4776,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,4776,0,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,4776,0,2
2,30,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
2,30,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
1,30,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
1,40,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
1,20,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
2,30,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
2,30,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
1,30,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
1,30,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
3,90,0,0,0,0,0,1,0,0,0,9,4,1,34835,0,0
2,0,5,1,0,0,0,0,1,0,0,1,4,1,3258,1629,2
2,0,5,1,0,0,0,0,1,0,0,1,4,1,3258,1629,2
1,30,0,1,0,0,0,0,1,0,0,1,4,1,3258,0,2
1,20,0,1,0,0,0,0,1,0,0,1,4,1,3258,0,2
1,20,0,1,0,0,0,0,1,0,0,1,4,1,3258,0,2
1,10,0,1,0,0,0,0,1,0,0,1,4,1,3258,0,2
1,10,0,1,0,0,0,0,1,0,0,1,4,1,3258,0,2
1,10,0,1,0,0,0,0,1,0,0,1,4,1,3258,0,2
3,0,5,0,0,0,0,1,0,0,0,9,4,1,1629,1629,1
2,0,0,0,0,0,0,1,0,0,0,9,4,1,1629,0,1
2,90,0,0,0,0,0,1,0,0,0,9,4,1,1629,0,1
1,10,0,0,0,0,0,1,0,0,0,9,4,1,1629,0,1
0,0,0,0,0,0,0,1,0,0,0,9,4,1,1629,0,1
0,90,0,0,0,0,0,1,0,0,0,9,4,1,1629,0,1
3,90,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1
3,0,5,0,0,0,0,1,0,0,0,1,1,1,10288,1629,0
2,40,7,0,0,0,0,1,0,0,0,1,1,1,10288,1692,0
2,30,8,1,0,0,0,0,0,0,0,1,1,1,1662,1662,1
2,30,0,1,0,0,0,0,0,0,0,1,1,1,1662,0,1
1,20,0,1,0,0,0,0,0,0,0,1,1,1,1662,0,1
1,20,0,1,0,0,0,0,0,0,0,1,1,1,1662,0,1
1,10,0,1,0,0,0,0,0,0,0,1,1,1,1662,0,1
0,90,0,1,0,0,0,0,0,0,0,1,1,1,1662,0,1
2,40,5,0,0,1,0,1,1,0,0,1,1,1,1629,1629,1
2,40,0,0,0,1,0,1,1,0,0,1,1,1,1629,0,1
2,0,9,0,0,0,0,1,0,0,0,1,1,1,2918,1256,2
2,0,0,0,0,0,0,1,0,0,0,1,1,1,2918,0,2
1,40,8,0,0,0,0,1,0,0,0,1,1,1,2918,1662,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,2918,0,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,2918,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,2918,0,2
1,20,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
1,10,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
1,10,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
0,90,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
2,90,8,0,0,0,0,1,0,0,0,2,1,1,3324,1662,2
2,90,0,0,0,0,0,1,0,0,0,2,1,1,3324,0,2
1,30,8,0,0,0,0,1,0,0,0,2,1,1,3324,1662,2
2,30,8,0,0,0,0,0,0,0,0,1,1,1,8629,1662,0
2,0,5,0,0,0,0,0,0,0,0,9,1,1,8596,1629,0
0,90,0,0,0,0,0,0,0,0,0,9,1,1,8596,0,0
2,30,5,0,0,0,0,1,1,0,1,1,1,1,3258,1629,2
2,30,5,0,0,0,0,1,1,0,1,1,1,1,3258,1629,2
0,90,0,0,0,0,0,1,1,0,1,1,1,1,3258,0,2
0,90,0,0,0,0,0,1,1,0,1,1,1,1,3258,0,2
0,90,0,0,0,0,0,1,1,0,1,1,1,1,3258,0,2
2,30,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,30,6,0,0,1,0,0,0,1,0,2,1,1,1562,1562,1
2,30,5,0,0,0,0,1,1,0,0,2,1,1,1629,1629,1
2,30,0,0,0,0,0,1,1,0,0,2,1,1,1629,0,1
0,90,0,0,0,0,0,1,1,0,0,2,1,1,1629,0,1
0,90,0,0,0,0,0,1,1,0,0,2,1,1,1629,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,13934,0,0
1,20,0,0,0,0,0,1,0,0,0,1,1,1,13934,0,0
0,90,0,0,0,0,0,1,0,0,0,1,1,1,13934,0,0
1,10,0,0,0,0,0,1,0,0,0,1,1,1,13934,0,0
2,30,3,0,0,0,0,1,0,0,0,2,1,1,3054,3054,2
2,30,0,0,0,0,0,1,0,0,0,2,1,1,3054,0,2
0,90,0,0,0,0,0,1,0,0,0,2,1,1,3054,0,2
2,20,7,0,0,0,0,1,0,0,1,9,1,1,1692,1692,1
2,30,0,0,0,0,0,1,0,0,1,9,1,1,1692,0,1
1,30,0,0,0,0,0,1,0,0,1,9,1,1,1692,0,1
1,20,0,0,0,0,0,1,0,0,1,9,1,1,1692,0,1
0,10,0,0,0,0,0,1,0,0,1,9,1,1,1692,0,1
2,30,9,0,0,0,0,1,0,0,0,2,1,1,1256,1256,1
1,30,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
0,0,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
1,30,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
2,10,8,0,0,0,0,1,0,0,0,1,2,1,1662,1662,1
2,20,0,0,0,0,0,1,0,0,0,1,2,1,1662,0,1
1,20,0,0,0,0,0,1,0,0,0,1,2,1,1662,0,1
1,10,0,0,0,0,0,1,0,0,0,1,2,1,1662,0,1
0,90,0,0,0,0,0,1,0,0,0,1,2,1,1662,0,1
2,30,5,1,0,1,0,1,0,1,1,1,1,1,1629,1629,1
2,30,0,1,0,1,0,1,0,1,1,1,1,1,1629,0,1
0,90,0,1,0,1,0,1,0,1,1,1,1,1,1629,0,1
2,30,7,0,0,0,0,1,0,0,1,2,1,1,1692,1692,1
2,30,0,0,0,0,0,1,0,0,1,2,1,1,1692,0,1
0,90,0,0,0,0,0,1,0,0,1,2,1,1,1692,0,1
0,10,0,0,0,0,0,1,0,0,1,2,1,1,1692,0,1
2,60,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2,90,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
2,30,8,0,0,0,0,1,0,0,0,1,1,1,1662,1662,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
2,30,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
2,30,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
0,10,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
0,10,0,0,0,0,0,0,0,0,0,1,1,1,13934,0,0
3,20,5,0,1,0,1,1,1,1,0,1,1,1,9726,1629,0
2,30,5,0,1,0,1,1,1,1,0,1,1,1,9726,1629,0
1,60,7,0,1,0,1,1,1,1,0,1,1,1,9726,1692,0
1,60,0,0,1,0,1,1,1,1,0,1,1,1,9726,0,0
1,70,0,0,1,0,1,1,1,1,0,1,1,1,9726,0,0
3,90,0,0,1,0,1,1,1,1,0,1,1,1,9726,0,0
0,90,0,0,1,0,1,1,1,1,0,1,1,1,9726,0,0
2,10,0,0,1,0,1,1,0,0,0,1,1,1,7272,0,0
2,90,0,0,1,0,1,1,0,0,0,1,1,1,7272,0,0
2,60,4,0,1,0,1,1,0,0,0,1,1,1,7272,2109,0
1,60,4,0,1,0,1,1,0,0,0,1,1,1,7272,2109,0
2,60,3,0,1,0,1,1,0,0,0,1,1,1,7272,3054,0
1,40,0,0,0,0,0,0,0,0,0,9,1,1,20901,0,0
1,40,0,0,0,0,0,0,0,0,0,9,1,1,20901,0,0
2,40,7,0,0,1,1,1,1,1,1,1,1,1,4746,1692,2
2,40,3,0,0,1,1,1,1,1,1,1,1,1,4746,3054,2
1,30,0,0,0,1,1,1,1,1,1,1,1,1,4746,0,2
1,20,0,0,0,1,1,1,1,1,1,1,1,1,4746,0,2
0,10,0,0,0,1,1,1,1,1,1,1,1,1,4746,0,2
2,30,9,0,0,0,0,1,0,0,0,1,1,1,1256,1256,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1256,0,1
2,20,0,1,0,0,0,1,0,0,0,1,1,1,7770,0,0
1,20,3,1,0,0,0,1,0,0,0,1,1,1,7770,3054,0
1,20,8,1,0,0,0,1,0,0,0,1,1,1,7770,1662,0
1,20,3,1,0,0,0,1,0,0,0,1,1,1,7770,3054,0
2,0,5,0,0,0,0,0,0,0,0,9,1,1,8596,1629,0
0,10,0,0,0,0,0,0,0,0,0,9,1,1,8596,0,0
2,0,0,0,0,0,0,0,0,0,0,9,1,1,20901,0,0
2,90,5,0,0,0,0,1,1,0,0,1,1,1,6405,1629,2
2,90,0,0,0,0,0,1,1,0,0,1,1,1,6405,0,2
1,30,0,0,0,0,0,1,1,0,0,1,1,1,6405,0,2
0,10,0,0,0,0,0,1,1,0,0,1,1,1,6405,0,2
0,10,0,0,0,0,0,1,1,0,0,1,1,1,6405,0,2
2,30,0,0,0,1,1,1,1,0,1,2,1,1,2109,0,1
2,20,0,0,0,1,1,1,1,0,1,2,1,1,2109,0,1
5,30,4,0,0,1,1,1,1,0,1,2,1,1,2109,2109,1
0,10,0,0,0,1,1,1,1,0,1,2,1,1,2109,0,1
0,90,0,0,0,1,1,1,1,0,1,2,1,1,2109,0,1
2,30,4,0,0,0,0,1,0,0,0,2,1,1,2109,2109,1
2,30,0,0,0,0,0,1,0,0,0,2,1,1,2109,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,2109,0,1
2,30,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
2,30,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
1,70,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
2,90,9,0,0,0,0,1,0,0,0,1,1,1,8223,1256,0
1,30,0,0,0,0,0,1,0,0,0,1,1,1,8223,0,0
1,30,0,0,0,0,0,1,0,0,0,1,1,1,8223,0,0
1,30,0,0,0,0,0,1,0,0,0,1,1,1,8223,0,0
2,20,0,0,0,0,0,1,0,0,0,1,1,1,8223,0,0
3,30,3,0,0,0,0,1,0,0,0,1,1,1,3054,3054,2
1,20,0,0,0,0,0,1,0,0,0,1,1,1,3054,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,3054,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,3054,0,2
0,90,0,0,0,0,0,1,0,0,0,1,1,1,3054,0,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
2,20,8,0,0,0,0,1,0,0,1,2,1,1,3324,1662,2
2,30,8,0,0,0,0,1,0,0,1,2,1,1,3324,1662,2
1,20,0,0,0,0,0,1,0,0,1,2,1,1,3324,0,2
1,20,0,0,0,0,0,1,0,0,1,2,1,1,3324,0,2
1,20,0,0,0,0,0,1,0,0,1,2,1,1,3324,0,2
1,20,0,0,0,0,0,1,0,0,1,2,1,1,3324,0,2
2,30,9,0,0,0,0,1,0,0,0,2,1,1,3365,1256,2
2,30,4,0,0,0,0,1,0,0,0,2,1,1,3365,2109,2
2,30,8,0,0,0,0,1,0,0,0,1,1,1,1662,1662,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
0,90,0,0,0,0,0,1,0,0,0,1,1,1,1662,0,1
1,20,0,0,0,0,0,0,0,0,0,9,1,1,20901,0,0
1,20,0,0,0,0,0,0,0,0,0,9,1,1,20901,0,0
1,20,0,0,0,0,0,0,0,0,0,9,1,1,20901,0,0
2,30,3,0,0,0,0,1,0,0,0,2,1,1,4716,3054,2
2,30,8,0,0,0,0,1,0,0,0,2,1,1,4716,1662,2
0,0,0,0,0,0,0,1,0,0,0,2,1,1,4716,0,2
0,90,0,0,0,0,0,1,0,0,0,2,1,1,4716,0,2
2,30,8,0,0,0,1,1,1,0,0,2,1,1,1662,1662,1
2,30,0,0,0,0,1,1,1,0,0,2,1,1,1662,0,1
0,10,0,0,0,0,1,1,1,0,0,2,1,1,1662,0,1
0,90,0,0,0,0,1,1,1,0,0,2,1,1,1662,0,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
1,20,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
1,20,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
0,10,0,0,0,0,0,1,0,0,0,1,1,1,6967,0,0
2,90,0,0,0,0,0,1,0,0,1,1,1,1,1629,0,1
1,30,5,0,0,0,0,1,0,0,1,1,1,1,1629,1629,1
2,30,3,0,0,0,0,1,0,0,0,1,1,1,4716,3054,2
2,30,8,0,0,0,0,1,0,0,0,1,1,1,4716,1662,2
2,20,7,0,0,0,0,1,1,0,1,1,1,1,1692,1692,1
2,30,0,0,0,0,0,1,1,0,1,1,1,1,1692,0,1
1,20,0,0,0,0,0,1,1,0,1,1,1,1,1692,0,1
0,10,0,0,0,0,0,1,1,0,1,1,1,1,1692,0,1
2,30,5,0,1,1,1,1,1,1,1,1,1,1,6405,1629,2
1,30,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
1,30,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
1,10,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
1,20,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
1,10,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
0,10,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
0,10,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
0,90,0,0,1,1,1,1,1,1,1,1,1,1,6405,0,2
2,0,5,0,0,0,0,0,0,0,0,9,1,1,43431,1629,0
1,30,8,0,0,0,0,1,0,0,0,2,1,1,4986,1662,2
1,30,8,0,0,0,0,1,0,0,0,2,1,1,4986,1662,2
1,30,8,0,0,0,0,1,0,0,0,2,1,1,4986,1662,2
1,10,0,0,0,0,0,1,0,0,0,2,1,1,4986,0,2
2,20,9,0,0,0,0,1,0,0,0,2,1,1,4580,1256,2
2,10,8,0,0,0,0,1,0,0,0,2,1,1,4580,1662,2
2,30,8,0,0,0,0,1,0,0,0,2,1,1,4580,1662,2
1,20,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,20,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,30,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,20,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,10,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,10,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,10,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
1,10,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
0,10,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
0,90,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
0,90,0,0,0,0,0,1,0,0,0,2,1,1,4580,0,2
2,30,0,0,0,1,1,1,0,0,0,1,1,1,13934,0,0
0,10,0,0,0,1,1,1,0,0,0,1,1,1,13934,0,0
0,90,0,0,0,1,1,1,0,0,0,1,1,1,13934,0,0
0,90,0,0,0,1,1,1,0,0,0,1,1,1,13934,0,0
2,30,8,0,0,0,0,1,1,1,0,1,1,1,3324,1662,2
2,30,8,0,0,0,0,1,1,1,0,1,1,1,3324,1662,2
0,10,0,0,0,0,0,1,1,1,0,1,1,1,3324,0,2
3,90,0,0,0,0,0,1,1,1,0,1,1,1,3324,0,2
2,30,4,1,0,0,0,1,0,0,0,1,1,1,9076,2109,0
1,10,0,1,0,0,0,1,0,0,0,1,1,1,9076,0,0
2,20,8,0,0,0,0,1,0,0,0,1,1,1,4716,1662,2
1,30,3,0,0,0,0,1,0,0,0,1,1,1,4716,3054,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,4716,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,4716,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,4716,0,2
0,10,0,0,0,0,0,1,0,0,0,1,1,1,4716,0,2
2,50,8,0,0,0,0,1,1,0,0,1,1,1,4716,1662,2
2,30,3,0,0,0,0,1,1,0,0,1,1,1,4716,3054,2
0,90,0,0,0,0,0,1,1,0,0,1,1,1,4716,0,2
2,10,0,0,0,1,0,0,1,0,0,2,1,1,6967,0,0
1,30,0,0,0,1,0,0,1,0,0,2,1,1,6967,0,0
1,30,0,0,0,1,0,0,1,0,0,2,1,1,6967,0,0
1,30,0,0,0,1,0,0,1,0,0,2,1,1,6967,0,0
4,90,5,0,0,1,1,1,1,0,1,2,1,1,1629,1629,1
1,60,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,60,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,20,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1
2,0,0,0,1,1,0,1,0,0,0,1,1,1,3354,0,2
2,0,0,0,1,1,0,1,0,0,0,1,1,1,3354,0,2
1,0,7,0,1,1,0,1,0,0,0,1,1,1,3354,1692,2
1,20,8,0,1,1,0,1,0,0,0,1,1,1,3354,1662,2
2,0,5,1,0,1,0,0,0,0,0,1,1,1,25788,1629,0
2,0,5,1,0,1,0,0,0,0,0,1,1,1,25788,1629,0
3,0,0,1,0,1,0,0,0,0,0,1,1,1,25788,0,0
1,0,5,1,0,1,0,0,0,0,0,1,1,1,25788,1629,0
1,10,0,1,0,1,0,0,0,0,0,1,1,1,25788,0,0
1,20,0,1,0,1,0,0,0,0,0,1,1,1,25788,0,0
2,0,5,0,0,0,0,1,0,0,0,9,4,1,3258,1629,2
2,0,5,0,0,0,0,1,0,0,0,9,4,1,3258,1629,2
1,10,0,0,0,0,0,1,0,0,0,9,4,1,3258,0,2
2,30,8,1,0,0,0,1,0,0,0,1,1,1,1662,1662,1
